40.500044,-74.237197	
40.510705,-74.242196	
40.511577,-74.249302	
40.511577,-74.249302	
40.511577,-74.249302	
40.511577,-74.249302	
40.5120382535219,-74.2497549524458	
40.5120382535219,-74.2497549524458	
40.5120382535219,-74.2497549524458	
40.5120382535219,-74.2497549524458	
40.515694,-74.233696	
40.515694,-74.233696	
40.516572,-74.196874	
40.51689,-74.23959	
40.518508,-74.234606	
40.52766697,-74.23022888	
40.53842303,-74.23741106	
40.54101164,-74.14710266	
40.54150138,-74.16252795	
40.549446,-74.170733	
40.549446,-74.170733	
40.552911,-74.154107	
40.560768,-74.17374	
40.560768,-74.17374	
40.564733,-74.152589	
40.565031,-74.100589	
40.567358,-74.112884	
40.572034,-74.093774	
40.57309,-74.135485	
40.573106,-73.9933	
40.5742856881925,-74.1059144051212	
40.5742856881925,-74.1059144051212	
40.575079,-73.975053	
40.575316,-74.169838	
40.57544,-73.96108	
40.57638,-73.997709	
40.57638,-73.997709	
40.576605,-73.995595	
40.5766459780433,-73.9764803960699	
40.5766459780433,-73.9764803960699	
40.5766459780433,-73.9764803960699	
40.576895,-73.848531	
40.576935,-73.952394	
40.576959,-73.992411	
40.5772,-73.990289	
40.577258,-73.976436	
40.577258,-73.976436	
40.57775995,-73.99580977	
40.577939,-73.839165	
40.578185,-74.169648	
40.57908,-73.835689	
40.583771,-73.819061	
40.585621,-73.966393	
40.5859433449759,-73.8161019228725	
40.5859433449759,-73.8161019228725	
40.5859433449759,-73.8161019228725	
40.5859433449759,-73.8161019228725	
40.5859433449759,-73.8161019228725	
40.586051,-73.971741	
40.586222,-73.816011	
40.586222,-73.816011	
40.586222,-73.816011	
40.587178,-74.164527	
40.587178,-74.164527	
40.587178,-74.164527	
40.587268,-73.95705	
40.587384,-74.191042	
40.58776197,-73.95619404	
40.587872,-73.808574	
40.590491,-73.970687	
40.59299916,-73.78248311	
40.593467,-73.933806	
40.59369,-73.787126	
40.59369,-73.787126	
40.593761,-73.784418	
40.5940190586592,-73.9608543158447	
40.5940190586592,-73.9608543158447	
40.5940190586592,-73.9608543158447	
40.5940190586592,-73.9608543158447	
40.5940190586592,-73.9608543158447	
40.594029,-73.753202	
40.594054,-73.960866	
40.594054,-73.960866	
40.594066,-73.793367	
40.594415,-73.778919	
40.594523,-73.761866	
40.59497,-74.001062	
40.595485,-73.935159	
40.595505,-73.759637	
40.595505,-73.759637	
40.595586,-73.934208	
40.59578403,-73.98406275	
40.595975,-73.802176	
40.596003,-73.742115	
40.596003,-73.742115	
40.596053,-74.062071	
40.596663,-73.956464	
40.59671269,-73.95600092	
40.59726,-73.986102	
40.59726,-73.986102	
40.59726,-73.986102	
40.59726,-73.986102	
40.59726,-73.986102	
40.59726,-73.986102	
40.597341,-73.748175	
40.597341,-73.748175	
40.59757,-73.958054	
40.598179,-74.076452	
40.598472,-73.959682	
40.598482,-73.980317	
40.599224,-73.764932	
40.599691,-74.003347	
40.599691,-74.003347	
40.599691,-74.003347	
40.599896,-74.110199	
40.59996,-73.94615	
40.600012,-74.083851	
40.600509,-73.95162	
40.601307,-73.935743	
40.601713,-73.993431	
40.601713,-73.993431	
40.602105,-73.974294	
40.602105,-73.974294	
40.60211211,-74.18783328	
40.602186,-73.749101	
40.6022161657077,-74.0029507988395	
40.6022161657077,-74.0029507988395	
40.6022161657077,-74.0029507988395	
40.602464,-74.00346	
40.602464,-74.00346	
40.602464,-74.00346	
40.602464,-74.00346	
40.602473,-73.760892	
40.60274,-73.750081	
40.60274,-73.750081	
40.60274,-73.750081	
40.60274,-73.750081	
40.60274,-73.750081	
40.60274,-73.750081	
40.60274,-73.750081	
40.60274,-73.750081	
40.60274,-73.750081	
40.60274,-73.750081	
40.602759,-73.987567	
40.6027762300781,-73.7501173648331	
40.6027762300781,-73.7501173648331	
40.6027762300781,-73.7501173648331	
40.605642,-74.164977	
40.605664,-73.984521	
40.60593,-73.758278	
40.6063,-73.965131	
40.606347,-73.961809	
40.606656,-73.75615	
40.607116,-73.978496	
40.607446,-73.954156	
40.608104,-73.948181	
40.60855617,-73.93753897	
40.610023,-73.922165	
40.61047,-73.981643	
40.61047,-73.981643	
40.610931,-73.920761	
40.610931,-73.920761	
40.611377,-73.961615	
40.611505,-74.087652	
40.613297,-73.917184	
40.613297,-73.917184	
40.613585,-73.926846	
40.614254,-74.025623	
40.614695,-73.985968	
40.615159,-74.080231	
40.615159,-74.080231	
40.616906,-74.033739	
40.617529,-73.993672	
40.618075,-74.157741	
40.61821622,-73.95814797	
40.61909406,-74.15271388	
40.61986,-73.980596	
40.62027,-74.036766	
40.62048731,-74.02929633	
40.62285974,-74.02534566	
40.6231883776008,-74.1492376947323	
40.6231883776008,-74.1492376947323	
40.623238,-74.149217	
40.623238,-74.149217	
40.623238,-74.149217	
40.62325193,-74.08382565	
40.624418,-74.139774	
40.624694,-73.939067	
40.62488601,-74.08254525	
40.624962,-74.166535	
40.624962,-74.166535	
40.625115,-73.920747	
40.62554499,-73.93996912	
40.62558,-73.946649	
40.62560206,-74.07503146	
40.625717,-73.991048	
40.625717,-73.991048	
40.62578046,-74.02415437	
40.6258375452829,-73.9909448942322	
40.6258375452829,-73.9909448942322	
40.6258375452829,-73.9909448942322	
40.62611327,-74.07397651	
40.626267,-73.973685	
40.626409,-74.081273	
40.626492,-73.976342	
40.626492,-73.976342	
40.626738,-74.074886	
40.627316,-73.964164	
40.627945,-74.024757	
40.627945,-74.024757	
40.6281697437036,-73.9413587834752	
40.6281697437036,-73.9413587834752	
40.6281697437036,-73.9413587834752	
40.628258,-73.971239	
40.628284,-74.026111	
40.628508,-73.941384	
40.628508,-73.941384	
40.628945,-73.967928	
40.629283,-73.918299	
40.630293,-73.970936	
40.6305998504358,-73.9737053160275	
40.6305998504358,-73.9737053160275	
40.6305998504358,-73.9737053160275	
40.6305998504358,-73.9737053160275	
40.6305998504358,-73.9737053160275	
40.6305998504358,-73.9737053160275	
40.630736,-73.973423	
40.630736,-73.973423	
40.630932,-73.918479	
40.63125,-73.945995	
40.63154,-73.970066	
40.632346,-74.034789	
40.63271917,-74.14642211	
40.632874,-73.95027	
40.632883,-74.095543	
40.633066,-73.994159	
40.633152,-74.022629	
40.635216,-74.106642	
40.63534,-73.997166	
40.63552029,-74.01669615	
40.63552029,-74.01669615	
40.635563,-73.90011	
40.635784,-74.009255	
40.635827,-74.08548	
40.635827,-74.08548	
40.63597,-74.007272	
40.63602442,-74.13477006	
40.636107,-74.13778	
40.636559,-74.078008	
40.636947,-73.917433	
40.636985,-73.990081	
40.637047,-73.958537	
40.637678,-74.016248	
40.63778217,-74.07694038	
40.637813,-74.079688	
40.638506,-73.930919	
40.63863,-74.011674	
40.638659,-74.022462	
40.6388651705916,-74.0227120876572	
40.639054,-73.941065	
40.639083,-74.075657	
40.639088,-73.995072	
40.639634,-73.91787	
40.639856,-73.997848	
40.639913,-73.882539	
40.640527,-73.947494	
40.640539,-73.909475	
40.640645,-73.945575	
40.640746,-74.076747	
40.640906,-74.014688	
40.640916,-73.904914	
40.641296,-73.955331	
40.642275,-73.945748	
40.642726,-74.078666	
40.642726,-74.078666	
40.642753,-74.021584	
40.64322,-74.075921	
40.6447209438691,-74.0770327198983	
40.6447209438691,-74.0770327198983	
40.6447209438691,-74.0770327198983	
40.6447209438691,-74.0770327198983	
40.6447209438691,-74.0770327198983	
40.6447209438691,-74.0770327198983	
40.644793,-74.005266	
40.644996,-74.077263	
40.644996,-74.077263	
40.644996,-74.077263	
40.644996,-74.077263	
40.644996,-74.077263	
40.644996,-74.077263	
40.644996,-74.077263	
40.645439,-73.928695	
40.645439,-73.928695	
40.645666,-73.995389	
40.645706,-74.000737	
40.64611538,-73.90477645	
40.646573,-74.019546	
40.646957,-74.020938	
40.647028,-73.982057	
40.647431,-73.958787	
40.647944,-73.960604	
40.6486135510607,-73.9052572032302	
40.6486135510607,-73.9052572032302	
40.6486135510607,-73.9052572032302	
40.6486135510607,-73.9052572032302	
40.648698,-73.905128	
40.648698,-73.905128	
40.648744,-74.006532	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.6488507469884,-73.951016510623	
40.648859,-73.95082	
40.648859,-73.95082	
40.64911949,-73.83738647	
40.649145,-73.930103	
40.650449,-73.938956	
40.650459,-73.957267	
40.650588,-73.89063	
40.65061,-73.936082	
40.65118,-73.901284	
40.651185,-73.963899	
40.651412,-73.875681	
40.651412,-73.875681	
40.651851,-73.962214	
40.651946,-74.005036	
40.651991,-73.96323	
40.652058,-73.928934	
40.6523922,-73.92654574	
40.65262684,-74.00616265	
40.652716,-73.9315	
40.653429,-74.010515	
40.653799,-74.006588	
40.654033,-73.939342	
40.654033,-73.939342	
40.654476,-73.961821	
40.654476,-73.961821	
40.654754,-74.007225	
40.654754,-74.007225	
40.65488239,-73.96188035	
40.655111,-73.961289	
40.655755,-73.958125	
40.655857,-73.942878	
40.656859,-73.727989	
40.656898,-73.88509	
40.656915,-73.939645	
40.657037,-73.915572	
40.657037,-73.915572	
40.65710922,-74.00151013	
40.657332,-73.91727043	
40.657656,-73.947393	
40.657688,-73.940965	
40.657949,-74.000634	
40.657949,-74.000634	
40.6581577535544,-74.0004411548878	
40.6581577535544,-74.0004411548878	
40.6581577535544,-74.0004411548878	
40.6581577535544,-74.0004411548878	
40.6581577535544,-74.0004411548878	
40.6581577535544,-74.0004411548878	
40.6581577535544,-74.0004411548878	
40.658286,-73.905419	
40.65841,-73.954979	
40.658595,-74.003231	
40.658671,-73.91739	
40.658983,-73.900725	
40.659355,-73.990115	
40.659613,-73.958679	
40.659613,-73.958679	
40.659613,-73.958679	
40.659687,-73.906731	
40.659801,-73.922144	
40.659859,-73.885184	
40.66007428,-73.9397326	
40.660178,-73.893985	
40.660189,-74.003474	
40.660264,-73.985581	
40.660524,-73.917156	
40.660583,-73.883505	
40.660583,-73.883505	
40.66077022,-73.91974234	
40.661088,-73.919703	
40.66112182,-73.92012759	
40.661319,-73.836995	
40.661387,-73.918903	
40.661804,-73.991154	
40.661934,-73.921029	
40.661934,-73.921029	
40.662066,-73.917551	
40.662181,-73.843077	
40.662181,-73.843077	
40.662486,-73.935904	
40.662929,-73.855444	
40.663492,-73.926872	
40.663492,-73.926872	
40.663492,-73.926872	
40.663492,-73.926872	
40.663492,-73.926872	
40.663892,-73.765967	
40.664121282631,-73.9477648403751	
40.664121282631,-73.9477648403751	
40.664121282631,-73.9477648403751	
40.664121282631,-73.9477648403751	
40.664154,-73.946814	
40.664154,-73.946814	
40.664154,-73.946814	
40.664154,-73.946814	
40.664154,-73.946814	
40.664185,-73.926408	
40.66419358,-73.84111644	
40.66434331,-73.93153926	
40.664419,-73.932923	
40.664419,-73.932923	
40.664419,-73.932923	
40.6646598,-73.90557902	
40.664871,-73.941229	
40.665017,-73.95711	
40.66520076,-73.87940545	
40.665295,-73.926887	
40.665378,-73.961367	
40.665827,-73.902996	
40.665827,-73.902996	
40.665827,-73.902996	
40.66588105,-73.80183654	
40.66589,-73.957745	
40.666038,-73.906938	
40.666739,-73.920732	
40.66725,-73.882583	
40.66725,-73.882583	
40.667351,-73.898092	
40.66736,-73.903382	
40.667398,-73.835175	
40.668207,-73.88156	
40.668353,-73.947858	
40.668426,-73.874234	
40.668888,-73.89848	
40.66917172,-73.98630542	
40.669416,-73.962029	
40.669479,-73.943579	
40.669873,-73.942151	
40.67004161,-73.93656936	
40.670507,-73.929566	
40.67062651,-73.89554183	
40.671104,-73.913562	
40.671104,-73.913562	
40.6711300016904,-73.9135020552048	
40.6711300016904,-73.9135020552048	
40.6711300016904,-73.9135020552048	
40.6711300016904,-73.9135020552048	
40.6711300016904,-73.9135020552048	
40.6711300016904,-73.9135020552048	
40.6711300016904,-73.9135020552048	
40.67125,-73.842962	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.6713598203364,-73.8818110231735	
40.671404,-73.881509	
40.671404,-73.881509	
40.671404,-73.881509	
40.671404,-73.881509	
40.671404,-73.881509	
40.671516,-73.9112	
40.671615,-73.925287	
40.671732,-73.763374	
40.672438,-73.797063	
40.672438,-73.797063	
40.67244,-73.810134	
40.672565,-73.910177	
40.67279426,-73.96920264	
40.672811,-73.930746	
40.673181,-73.929313	
40.673181,-73.929313	
40.673356,-73.818043	
40.6733926,-73.79047282	
40.673438,-73.820977	
40.67369,-73.905925	
40.673751,-73.887775	
40.673782,-73.802691	
40.673917,-73.891091	
40.673917,-73.891091	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.6744956865259,-73.9305713255961	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674593,-73.930572	
40.674616,-74.003983	
40.674815,-73.779049	
40.674923,-73.963206	
40.675155,-73.878195	
40.675206,-73.796689	
40.675515,-73.924913	
40.67598376,-73.90437689	
40.67598376,-73.90437689	
40.676003,-73.867763	
40.676032,-73.941572	
40.67612097,-73.93599757	
40.676134,-73.81922626	
40.676619,-73.81842	
40.676991,-73.839912	
40.677251,-73.826039	
40.677251,-73.826039	
40.677251,-73.826039	
40.677251,-73.826039	
40.67729208,-73.74392778	
40.677597,-73.828216	
40.677597,-73.828216	
40.677597,-73.828216	
40.677597,-73.828216	
40.678238,-73.945535	
40.678378,-73.838732	
40.678654,-73.952525	
40.67869336,-74.01352708	
40.678802,-73.799267	
40.678925,-73.759252	
40.679481,-73.753709	
40.679804,-73.96809	
40.679888,-73.96651	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.6799807384666,-73.7762339071953	
40.680071,-73.872238	
40.680077,-73.775929	
40.680077,-73.775929	
40.680077,-73.775929	
40.680077,-73.775929	
40.680077,-73.775929	
40.680077,-73.775929	
40.680138,-73.953825	
40.68057934,-73.97431601	
40.6807856126343,-73.9744751162161	
40.6807856126343,-73.9744751162161	
40.68105,-73.834987	
40.681119,-73.974365	
40.681119,-73.974365	
40.681286,-73.865884	
40.681365,-73.921073	
40.681394,-73.829494	
40.681497,-73.792388	
40.681724,-73.904503	
40.682178,-73.988064	
40.682398279333,-73.8400721577516	
40.682398279333,-73.8400721577516	
40.682398279333,-73.8400721577516	
40.682398279333,-73.8400721577516	
40.682398279333,-73.8400721577516	
40.682398279333,-73.8400721577516	
40.682398279333,-73.8400721577516	
40.682398279333,-73.8400721577516	
40.682398279333,-73.8400721577516	
40.6827,-73.963154	
40.682795,-73.865161	
40.682855,-73.960251	
40.683233,-73.873652	
40.6834,-73.856602	
40.683691,-74.000504	
40.683934,-73.812919	
40.684136,-73.94262	
40.684184,-73.828846	
40.684454,-73.97775	
40.684454,-73.97775	
40.685201,-73.809457	
40.685374,-73.957913	
40.685705,-73.981681	
40.686095,-73.84473	
40.686742,-74.001873	
40.687121,-73.949243	
40.687206,-73.817971	
40.687392,-73.940368	
40.687504,-73.919835	
40.687624,-73.925328	
40.687724,-73.937489	
40.68804208,-73.83274462	
40.688073,-73.917596	
40.688575,-73.916523	
40.688671,-73.977719	
40.688736,-73.944984	
40.688736,-73.944984	
40.688736,-73.944984	
40.688736,-73.944984	
40.688883,-73.817347	
40.68900139556,-73.9450265328727	
40.68900139556,-73.9450265328727	
40.689041,-73.958614	
40.689041,-73.958614	
40.689041,-73.958614	
40.689265,-73.943639	
40.6894642952604,-73.9240290899499	
40.6894642952604,-73.9240290899499	
40.689527,-73.916175	
40.689614,-73.960148	
40.689614,-73.960148	
40.68963,-73.786908	
40.68964,-73.924051	
40.689861,-73.795681	
40.689897,-73.98642	
40.689942,-73.852683	
40.689954,-73.916924	
40.690115,-73.989019	
40.6902236041959,-73.9602785860011	
40.6902236041959,-73.9602785860011	
40.690427,-73.984768	
40.690427,-73.984768	
40.690427,-73.984768	
40.69056159,-73.98510385	
40.69056159,-73.98510385	
40.690586,-73.923968	
40.690734,-73.92762	
40.690856,-73.735274	
40.690856,-73.735274	
40.690856,-73.735274	
40.690859,-73.985848	
40.690859,-73.985848	
40.690859,-73.985848	
40.690859,-73.985848	
40.690859,-73.985848	
40.690859,-73.985848	
40.690983,-73.782879	
40.691005,-73.983456	
40.691005,-73.983456	
40.69119383,-73.9977679	
40.691443,-73.854612	
40.691812,-73.908072	
40.692198,-73.927912	
40.692198,-73.927912	
40.692357,-73.989834	
40.69305,-73.940044	
40.693394,-73.919406	
40.693462,-73.987241	
40.693462,-73.987241	
40.69352521,-73.9521939	
40.693797,-73.799038	
40.69396,-73.977929	
40.694512,-73.97113	
40.69454526,-73.80211196	
40.694585,-73.793473	
40.694783,-73.926243	
40.694988,-73.778267	
40.695404,-73.983239	
40.695404,-73.983239	
40.695404,-73.983239	
40.695404,-73.983239	
40.695404,-73.983239	
40.695404,-73.983239	
40.6954388081238,-73.9832253756043	
